playerID,birthYear,nameFirst,nameLast,weight,height,bats,throws,debut
romanjo02,1963.0,Jose,Roman,175.0,72.0,R,R,1984-09-05
romanmi01,1972.0,Mike,Romano,195.0,74.0,B,R,1999-09-05
romanro01,1960.0,Ron,Romanick,195.0,76.0,R,R,1984-04-05
romanto01,1958.0,Tom,Romano,170.0,70.0,R,R,1987-09-01
romeral01,1983.0,Alex,Romero,198.0,72.0,L,R,2008-04-02
romerda01,1983.0,Davis,Romero,155.0,70.0,L,L,2006-08-18
romered01,1957.0,Ed,Romero,160.0,71.0,R,R,1977-07-16
romeren01,1991.0,Enny,Romero,215.0,75.0,L,L,2013-09-22
romerma01,1967.0,Mandy,Romero,190.0,71.0,B,R,1997-07-15
romerni01,1985.0,Niuman,Romero,190.0,73.0,B,R,2009-09-08
romerra01,1959.0,Ramon,Romero,170.0,76.0,L,L,1984-09-18
romerri01,1984.0,Ricky,Romero,210.0,73.0,R,L,2009-04-09
romerst01,1988.0,Stefen,Romero,220.0,74.0,R,R,2014-04-01
rominan01,1985.0,Andrew,Romine,200.0,73.0,B,R,2010-09-24
rominau01,1988.0,Austin,Romine,215.0,72.0,R,R,2011-09-11
rominke01,1961.0,Kevin,Romine,185.0,71.0,R,R,1985-09-05
romose01,1983.0,Sergio,Romo,185.0,71.0,R,R,2008-06-26
ronanma01,1969.0,Marc,Ronan,190.0,74.0,L,R,1993-09-21
rondobr01,1990.0,Bruce,Rondon,275.0,75.0,R,R,2013-04-25
rondohe01,1988.0,Hector,Rondon,180.0,75.0,R,R,2013-04-03
rondojo01,1988.0,Jorge,Rondon,215.0,73.0,R,R,2014-06-29
roneyma01,1980.0,Matt,Roney,230.0,75.0,R,R,2003-04-02
roomero01,1962.0,Rolando,Roomes,180.0,75.0,R,R,1988-04-12
roperjo01,1971.0,John,Roper,175.0,72.0,R,R,1993-05-16
roquera01,1972.0,Rafael,Roque,186.0,76.0,L,L,1998-08-01
rosaca01,1984.0,Carlos,Rosa,195.0,73.0,R,R,2008-06-14
rosadjo01,1974.0,Jose,Rosado,175.0,72.0,L,L,1996-06-12
rosalad01,1983.0,Adam,Rosales,200.0,73.0,R,R,2008-08-09
rosalle01,1981.0,Leo,Rosales,205.0,72.0,R,R,2008-06-15
rosared01,1991.0,Eddie,Rosario,180.0,73.0,L,R,2015-05-06
rosarfr01,1980.0,Francisco,Rosario,225.0,73.0,R,R,2006-05-06
rosarme01,1973.0,Melvin,Rosario,191.0,72.0,B,R,1997-09-11
rosarro01,1977.0,Rodrigo,Rosario,160.0,74.0,R,R,2003-06-21
rosarsa02,1985.0,Sandy,Rosario,205.0,73.0,R,R,2010-09-23
rosarvi01,1966.0,Victor,Rosario,155.0,71.0,R,R,1990-09-06
rosarwi01,1989.0,Wilin,Rosario,220.0,71.0,R,R,2011-09-06
rosebo01,1967.0,Bobby,Rose,170.0,71.0,R,R,1989-08-12
rosebr01,1976.0,Brian,Rose,215.0,75.0,R,R,1997-07-25
rosemi01,1976.0,Mike,Rose,185.0,73.0,B,R,2004-10-01
rosenbj01,1985.0,B. J.,Rosenberg,220.0,75.0,R,R,2012-06-09
rosenst01,1964.0,Steve,Rosenberg,186.0,72.0,L,L,1988-06-04
rosentr01,1990.0,Trevor,Rosenthal,220.0,74.0,R,R,2012-07-18
rosenwa01,1965.0,Wayne,Rosenthal,220.0,77.0,R,R,1991-06-26
rosepe01,1941.0,Pete,Rose,192.0,71.0,B,R,1963-04-08
rosepe02,1969.0,Pete,Rose,180.0,73.0,L,R,1997-09-01
rosinse01,1988.0,Seth,Rosin,265.0,78.0,R,R,2014-03-31
roskojo01,1974.0,John,Roskos,198.0,71.0,R,R,1998-04-20
rossco01,1980.0,Cody,Ross,195.0,71.0,R,L,2003-07-04
rosscza01,1988.0,Zac,Rosscup,220.0,74.0,R,L,2013-09-03
rossda01,1977.0,David,Ross,230.0,74.0,R,R,2002-06-29
rossejo01,1972.0,Joe,Rosselli,170.0,73.0,R,L,1995-04-30
rossjo01,1993.0,Joe,Ross,205.0,76.0,R,R,2015-06-06
rossma01,1954.0,Mark,Ross,195.0,72.0,R,R,1982-09-12
rossro01,1989.0,Robbie,Ross,215.0,71.0,L,L,2012-04-08
rossty01,1987.0,Tyson,Ross,230.0,77.0,R,R,2010-04-07
rossyri01,1964.0,Rico,Rossy,175.0,70.0,R,R,1991-09-11
rothmi01,1990.0,Michael,Roth,210.0,73.0,L,L,2013-04-13
rottivi01,1980.0,Vinny,Rottino,215.0,73.0,R,R,2006-09-01
rousemi01,1980.0,Mike,Rouse,200.0,71.0,L,R,2006-06-09
rowanaa01,1977.0,Aaron,Rowand,210.0,72.0,R,R,2001-06-16
rowdowa01,1960.0,Wade,Rowdon,170.0,74.0,R,R,1984-09-08
rowenbe01,1988.0,Ben,Rowen,195.0,75.0,R,R,2014-06-15
rowlapa99,1879.0,Pants,Rowland,,,,,
rowlari01,1964.0,Rich,Rowland,210.0,73.0,R,R,1990-09-07
rowlary01,1983.0,Ryan,Rowland-Smith,250.0,75.0,L,L,2007-06-22
royerst01,1967.0,Stan,Royer,195.0,75.0,R,R,1991-09-11
roystje01,1952.0,Jerry,Royster,165.0,72.0,R,R,1973-08-14
rozemda01,1956.0,Dave,Rozema,185.0,76.0,R,R,1977-04-11
ruanwi01,1978.0,Wilkin,Ruan,170.0,72.0,R,R,2002-09-01
ruary01,1990.0,Ryan,Rua,205.0,74.0,R,R,2014-08-29
rucindr01,1988.0,Drew,Rucinski,190.0,74.0,R,R,2014-07-10
ruckeda01,1957.0,Dave,Rucker,185.0,73.0,L,L,1981-04-12
ruebema01,1969.0,Matt,Ruebel,180.0,74.0,L,L,1996-05-21
rueteki01,1970.0,Kirk,Rueter,190.0,75.0,L,L,1993-07-07
rufda01,1986.0,Darin,Ruf,250.0,75.0,R,R,2012-09-14
ruffcsc01,1969.0,Scott,Ruffcorn,215.0,76.0,R,R,1993-06-19
ruffibr01,1963.0,Bruce,Ruffin,205.0,74.0,B,L,1986-06-28
ruffich01,1988.0,Chance,Ruffin,210.0,72.0,R,R,2011-07-25
ruffijo01,1971.0,Johnny,Ruffin,172.0,75.0,R,R,1993-08-08
ruggiju01,1982.0,Justin,Ruggiano,210.0,73.0,R,R,2007-09-19
ruhleve01,1951.0,Vern,Ruhle,185.0,73.0,R,R,1974-09-09
ruizca01,1979.0,Carlos,Ruiz,205.0,70.0,R,R,2006-05-06
ruizra01,1977.0,Randy,Ruiz,250.0,75.0,R,R,2008-08-01
rumbeni01,1991.0,Nick,Rumbelow,190.0,72.0,R,R,2015-06-23
rundlri01,1981.0,Rich,Rundles,210.0,77.0,L,L,2008-09-03
rungepa01,1958.0,Paul,Runge,165.0,72.0,R,R,1981-09-25
runneto01,1955.0,Tom,Runnells,175.0,72.0,B,R,1985-08-10
runyase01,1974.0,Sean,Runyan,220.0,75.0,L,L,1998-03-31
runzlda01,1985.0,Dan,Runzler,210.0,76.0,L,L,2009-09-04
rupejo01,1982.0,Josh,Rupe,210.0,75.0,R,R,2005-09-16
rupery01,1975.0,Ryan,Rupe,240.0,78.0,R,R,1999-05-05
ruppca01,1988.0,Cameron,Rupp,260.0,74.0,R,R,2013-09-10
ruschgl01,1974.0,Glendon,Rusch,170.0,74.0,L,L,1997-04-06
rushfji01,1974.0,Jim,Rushford,225.0,73.0,L,L,2002-09-03
rusinch01,1986.0,Chris,Rusin,195.0,74.0,L,L,2012-08-21
ruskisc01,1963.0,Scott,Ruskin,185.0,74.0,R,L,1990-04-09
russead01,1983.0,Adam,Russell,280.0,80.0,R,R,2008-06-17
russead02,1994.0,Addison,Russell,200.0,72.0,R,R,2015-04-21
russebi01,1948.0,Bill,Russell,175.0,72.0,R,R,1969-04-07
russeja02,1986.0,James,Russell,205.0,76.0,L,L,2010-04-05
russeje01,1961.0,Jeff,Russell,200.0,76.0,R,R,1983-08-13
russejo02,1961.0,John,Russell,200.0,72.0,R,R,1984-06-22
russoke01,1984.0,Kevin,Russo,190.0,71.0,R,R,2010-05-08
ruthvdi01,1951.0,Dick,Ruthven,190.0,75.0,R,R,1973-04-17
rutlejo01,1989.0,Josh,Rutledge,190.0,73.0,R,R,2012-07-13
ryalma01,1960.0,Mark,Ryal,185.0,73.0,L,L,1982-09-07
ryalru01,1983.0,Rusty,Ryal,200.0,74.0,R,R,2009-08-10
ryanbr01,1982.0,Brendan,Ryan,195.0,74.0,R,R,2007-06-02
ryandu01,1984.0,Dusty,Ryan,235.0,76.0,R,R,2008-09-04
ryanja04,1976.0,Jason,Ryan,185.0,75.0,B,R,1999-08-24
ryanke01,1968.0,Ken,Ryan,200.0,75.0,R,R,1992-08-31
ryanky01,1991.0,Kyle,Ryan,210.0,77.0,L,L,2014-08-30
ryanmi03,1977.0,Mike,Ryan,182.0,70.0,L,R,2002-09-20
ryanno01,1947.0,Nolan,Ryan,170.0,74.0,R,R,1966-09-11
ryanro02,1973.0,Rob,Ryan,190.0,71.0,L,L,1999-08-20
ryuhy01,1987.0,Hyun-jin,Ryu,255.0,74.0,R,L,2013-04-02
ryuja01,1983.0,Jae Kuk,Ryu,210.0,75.0,R,R,2006-05-14
rzepcma01,1985.0,Marc,Rzepczynski,220.0,74.0,L,L,2009-07-07
saarlki01,1979.0,Kirk,Saarloos,185.0,72.0,R,R,2002-06-18
sabeler01,1974.0,Erik,Sabel,193.0,75.0,R,R,1999-07-09
saberbr01,1964.0,Bret,Saberhagen,160.0,73.0,R,R,1984-04-04
saboch01,1962.0,Chris,Sabo,185.0,71.0,R,R,1988-04-04
saccoma01,1980.0,Mark,Saccomanno,210.0,75.0,R,R,2008-09-08
sackibr01,1971.0,Brian,Sackinsky,220.0,76.0,R,R,1996-04-20
sadlebi01,1981.0,Billy,Sadler,190.0,72.0,R,R,2006-09-15
sadleca01,1976.0,Carl,Sadler,180.0,74.0,L,L,2002-07-31
sadleca02,1990.0,Casey,Sadler,225.0,76.0,R,R,2014-05-02
sadledo01,1975.0,Donnie,Sadler,165.0,66.0,R,R,1998-04-01
sadlera01,1980.0,Ray,Sadler,200.0,73.0,R,R,2005-05-08
sadowry01,1982.0,Ryan,Sadowski,185.0,76.0,R,R,2009-06-28
saenzch01,1981.0,Chris,Saenz,200.0,75.0,R,R,2004-04-24
saenzol01,1970.0,Olmedo,Saenz,185.0,74.0,R,R,1994-05-28
sagmoma01,1971.0,Marc,Sagmoen,185.0,71.0,L,L,1997-04-15
saipemi01,1973.0,Mike,Saipe,190.0,73.0,R,R,1998-06-25
saitota01,1970.0,Takashi,Saito,200.0,74.0,L,R,2006-04-09
sakatle01,1954.0,Lenn,Sakata,160.0,69.0,R,R,1977-07-21
saladty01,1989.0,Tyler,Saladino,200.0,72.0,R,R,2015-07-10
salasfe01,1985.0,Fernando,Salas,200.0,74.0,R,R,2010-05-28
salasju01,1978.0,Juan,Salas,190.0,74.0,R,R,2006-09-05
salasma01,1961.0,Mark,Salas,180.0,72.0,L,R,1984-06-19
salasma02,1981.0,Marino,Salas,195.0,72.0,R,R,2008-05-13
salazan01,1961.0,Angel,Salazar,180.0,72.0,R,R,1983-08-10
salazda01,1990.0,Danny,Salazar,195.0,72.0,L,R,2013-07-11
salazje01,1980.0,Jeff,Salazar,195.0,72.0,L,L,2006-09-07
salazlu01,1956.0,Luis,Salazar,180.0,69.0,R,R,1980-08-15
salazos01,1978.0,Oscar,Salazar,195.0,72.0,R,R,2002-04-10
salech01,1989.0,Chris,Sale,180.0,78.0,L,L,2010-08-06
salkero01,1971.0,Roger,Salkeld,215.0,77.0,R,R,1993-09-08
salmobr01,1980.0,Brad,Salmon,230.0,75.0,L,R,2007-05-01
salmoti01,1968.0,Tim,Salmon,200.0,75.0,R,R,1992-08-21
saloman01,1986.0,Angel,Salome,200.0,67.0,R,R,2008-09-03
saltaja01,1985.0,Jarrod,Saltalamacchia,235.0,76.0,B,R,2007-05-02
samarje01,1985.0,Jeff,Samardzija,225.0,77.0,R,R,2008-07-25
sambijo01,1952.0,Joe,Sambito,185.0,73.0,L,L,1976-07-20
sammocl01,1983.0,Clint,Sammons,210.0,73.0,R,R,2007-09-12
sampebi01,1963.0,Bill,Sampen,185.0,73.0,R,R,1990-04-10
samplbi01,1955.0,Billy,Sample,175.0,69.0,R,R,1978-09-02
sampsbe01,1975.0,Benj,Sampson,210.0,74.0,R,L,1998-09-09
sampsch01,1978.0,Chris,Sampson,195.0,73.0,R,R,2006-06-02
sampske01,1991.0,Keyvius,Sampson,225.0,74.0,R,R,2015-07-30
samueju01,1960.0,Juan,Samuel,170.0,71.0,R,R,1983-08-24
samuero01,1961.0,Roger,Samuels,210.0,77.0,L,L,1988-07-20
sanabal01,1988.0,Alex,Sanabia,210.0,74.0,R,R,2010-06-24
sanchaa01,1992.0,Aaron,Sanchez,200.0,76.0,R,R,2014-07-23
sanchal01,1959.0,Alejandro,Sanchez,185.0,72.0,R,R,1982-09-06
sanchal02,1966.0,Alex,Sanchez,185.0,74.0,R,R,1989-05-23
sanchal03,1976.0,Alex,Sanchez,180.0,70.0,L,L,2001-06-15
sanchan01,1984.0,Anibal,Sanchez,205.0,72.0,R,R,2006-06-25
sanchan02,1983.0,Angel,Sanchez,205.0,73.0,R,R,2006-09-23
sanchbr01,1978.0,Brian,Sanches,190.0,73.0,R,R,2006-06-01
sanchca01,1992.0,Carlos,Sanchez,195.0,71.0,B,R,2014-07-13
sanchdu01,1979.0,Duaner,Sanchez,210.0,74.0,R,R,2002-06-14
sanched01,1989.0,Eduardo,Sanchez,180.0,71.0,R,R,2011-04-13
sanchfe01,1981.0,Felix,Sanchez,180.0,75.0,R,L,2003-09-03
sanchfr01,1977.0,Freddy,Sanchez,200.0,72.0,R,R,2002-09-10
sanchga01,1983.0,Gaby,Sanchez,235.0,73.0,R,R,2008-09-17
sanchga02,1992.0,Gary,Sanchez,230.0,74.0,R,R,2015-10-03
sanchhe01,1989.0,Hector,Sanchez,235.0,72.0,B,R,2011-07-15
sanchhu01,1983.0,Humberto,Sanchez,270.0,78.0,R,R,2008-09-18
sanchis01,1963.0,Israel,Sanchez,170.0,69.0,L,L,1988-07-07
sanchje01,1974.0,Jesus,Sanchez,165.0,70.0,L,L,1998-03-31
sanchjo01,1982.0,Jonathan,Sanchez,200.0,72.0,L,L,2006-05-28
sanchlu01,1953.0,Luis,Sanchez,170.0,74.0,R,R,1981-04-10
sanchre01,1967.0,Rey,Sanchez,180.0,70.0,R,R,1991-09-08
sanchro01,1984.0,Romulo,Sanchez,270.0,77.0,R,R,2007-08-26
sanchto01,1988.0,Tony,Sanchez,220.0,71.0,R,R,2013-06-23
sandbja01,1978.0,Jared,Sandberg,185.0,75.0,R,R,2001-08-07
sandbry01,1959.0,Ryne,Sandberg,175.0,73.0,R,R,1981-09-02
sandean01,1974.0,Anthony,Sanders,200.0,74.0,R,R,1999-04-26
sandeda01,1979.0,David,Sanders,200.0,72.0,L,L,2003-04-23
sandede02,1967.0,Deion,Sanders,195.0,73.0,L,L,1989-05-31
sandere02,1967.0,Reggie,Sanders,180.0,72.0,R,R,1991-08-22
sandesc01,1956.0,Scott,Sanderson,195.0,77.0,R,R,1978-08-06
sandesc02,1969.0,Scott,Sanders,210.0,76.0,R,R,1993-08-06
sandoda01,1979.0,Danny,Sandoval,190.0,71.0,B,R,2005-07-17
sandofr01,1982.0,Freddy,Sandoval,205.0,73.0,B,R,2008-09-08
sandopa01,1986.0,Pablo,Sandoval,255.0,71.0,L,R,2008-08-14
sandsje01,1987.0,Jerry,Sands,225.0,76.0,R,R,2011-04-18
sanfoch01,1972.0,Chance,Sanford,165.0,70.0,L,R,1998-04-30
sanfomo01,1966.0,Mo,Sanford,220.0,78.0,R,R,1991-08-09
sanitam01,1979.0,Amauri,Sanit,205.0,68.0,R,R,2011-05-12
sanomi01,1993.0,Miguel,Sano,260.0,76.0,R,R,2015-07-02
santaan01,1968.0,Andres,Santana,160.0,71.0,B,R,1990-09-16
santaca01,1986.0,Carlos,Santana,210.0,71.0,B,R,2010-06-11
santada01,1990.0,Danny,Santana,185.0,71.0,B,R,2014-05-05
santado01,1992.0,Domingo,Santana,225.0,77.0,R,R,2014-07-01
santaer01,1982.0,Ervin,Santana,175.0,74.0,R,R,2005-05-17
santaju01,1973.0,Julio,Santana,175.0,72.0,R,R,1997-04-06
santama01,1972.0,Marino,Santana,175.0,73.0,R,R,1998-09-04
santape01,1976.0,Pedro,Santana,160.0,71.0,R,R,2001-07-16
santara01,1958.0,Rafael,Santana,165.0,73.0,R,R,1983-04-05
santibe01,1965.0,Benito,Santiago,180.0,73.0,R,R,1986-09-14
santihe01,1987.0,Hector,Santiago,215.0,72.0,R,L,2011-07-06
santijo03,1974.0,Jose,Santiago,200.0,75.0,R,R,1997-06-07
santira01,1979.0,Ramon,Santiago,185.0,71.0,B,R,2002-05-17
santoan01,1979.0,Angel,Santos,178.0,71.0,B,R,2001-09-08
santoch01,1981.0,Chad,Santos,220.0,71.0,L,L,2006-07-16
santofr01,1974.0,Francisco,Santos,170.0,73.0,L,L,2003-06-18
santolo99,1889.0,Louis,Santop,240.0,76.0,L,R,
santone01,1961.0,Nelson,Santovenia,195.0,75.0,R,R,1987-09-16
santoom01,1981.0,Omir,Santos,215.0,72.0,R,R,2008-09-05
santose01,1983.0,Sergio,Santos,215.0,76.0,R,R,2010-04-08
santovi01,1976.0,Victor,Santos,205.0,74.0,R,R,2001-04-09
sappeda01,1987.0,Dave,Sappelt,195.0,69.0,R,R,2011-08-07
sardibr01,1983.0,Bronson,Sardinha,220.0,73.0,L,R,2007-09-15
sardida01,1979.0,Dane,Sardinha,215.0,72.0,R,R,2003-09-06
sardilu01,1993.0,Luis,Sardinas,150.0,73.0,B,R,2014-04-20
sarfade01,1981.0,Dennis,Sarfate,225.0,76.0,R,R,2006-09-03
sasakka01,1968.0,Kazuhiro,Sasaki,209.0,76.0,R,R,2000-04-05
sassema01,1962.0,Mackey,Sasser,190.0,73.0,L,R,1987-07-17
sassero01,1975.0,Rob,Sasser,205.0,75.0,R,R,1998-07-31
satinjo01,1984.0,Josh,Satin,215.0,74.0,R,R,2011-09-04
saturlu01,1976.0,Luis,Saturria,165.0,74.0,R,R,2000-09-11
sauersc01,1971.0,Scott,Sauerbeck,190.0,75.0,R,L,1999-04-05
saunddo01,1969.0,Doug,Saunders,172.0,72.0,R,R,1993-06-13
saundjo01,1981.0,Joe,Saunders,215.0,75.0,L,L,2005-08-16
saundmi01,1986.0,Michael,Saunders,225.0,76.0,L,R,2009-07-25
saundto01,1974.0,Tony,Saunders,205.0,74.0,L,L,1997-04-05
sauveri01,1963.0,Rich,Sauveur,163.0,76.0,L,L,1986-07-01
savagja01,1964.0,Jack,Savage,190.0,75.0,R,R,1987-09-14
saverjo01,1985.0,Joe,Savery,235.0,75.0,L,L,2011-09-20
sawyeed99,1910.0,Eddie,Sawyer,210.0,72.0,R,R,
saxda01,1958.0,Dave,Sax,185.0,72.0,R,R,1982-09-01
saxst01,1960.0,Steve,Sax,185.0,71.0,R,R,1981-08-18
sborzja01,1985.0,Jay,Sborz,210.0,76.0,R,R,2010-06-22
scahiro01,1987.0,Rob,Scahill,220.0,74.0,L,R,2012-09-11
scalebo01,1977.0,Bobby,Scales,185.0,72.0,B,R,2009-05-05
scanlbo01,1966.0,Bob,Scanlan,215.0,79.0,R,R,1991-05-07
scanlmi99,1843.0,Mike,Scanlon,,,,,
scarsst01,1966.0,Steve,Scarsone,170.0,74.0,R,R,1992-05-15
schaebo99,1944.0,Bob,Schaefer,165.0,71.0,L,R,
schaeje01,1960.0,Jeff,Schaefer,170.0,70.0,R,R,1989-04-07
schafjo02,1986.0,Jordan,Schafer,205.0,73.0,L,L,2009-04-05
schaflo01,1986.0,Logan,Schafer,190.0,73.0,L,L,2011-09-02
schalge01,1970.0,Gene,Schall,190.0,75.0,R,R,1995-06-16
schatda01,1954.0,Dan,Schatzeder,185.0,72.0,L,L,1977-09-04
schebsc01,1990.0,Scott,Schebler,225.0,72.0,L,R,2015-06-05
schefaa01,1975.0,Aaron,Scheffer,175.0,74.0,L,R,1999-06-13
scheiri02,1965.0,Rich,Scheid,185.0,75.0,L,L,1992-09-11
schepta01,1987.0,Tanner,Scheppers,200.0,76.0,R,R,2012-06-07
scherbi01,1958.0,Bill,Scherrer,170.0,76.0,L,L,1982-09-07
scherma01,1984.0,Max,Scherzer,215.0,75.0,R,R,2008-04-29
schiena01,1984.0,Nate,Schierholtz,215.0,74.0,L,R,2007-06-11
schilcu01,1966.0,Curt,Schilling,205.0,77.0,R,R,1988-09-07
schirca01,1962.0,Calvin,Schiraldi,215.0,77.0,R,R,1984-09-01
schleda01,1986.0,Daniel,Schlereth,210.0,72.0,L,L,2009-05-29
schlibr01,1985.0,Brian,Schlitter,240.0,77.0,R,R,2010-06-28
schlitr01,1984.0,Travis,Schlichting,205.0,76.0,R,R,2009-06-07
schlogu01,1988.0,Gus,Schlosser,225.0,76.0,R,R,2014-03-31
schmabr01,1973.0,Brian,Schmack,190.0,74.0,R,R,2003-08-24
schmegu99,1850.0,Gus,Schmelz,,,,,
schmicu01,1970.0,Curt,Schmidt,200.0,77.0,R,R,1995-04-28
schmida01,1957.0,Dave,Schmidt,185.0,73.0,R,R,1981-05-01
schmija01,1973.0,Jason,Schmidt,185.0,77.0,R,R,1995-04-28
schmije01,1971.0,Jeff,Schmidt,205.0,77.0,R,R,1996-05-17
schmiko01,1984.0,Konrad,Schmidt,230.0,70.0,R,R,2010-09-13
schmimi01,1949.0,Mike,Schmidt,195.0,74.0,R,R,1972-09-12
schmost01,1980.0,Steve,Schmoll,200.0,74.0,R,R,2005-04-06
schnebr01,1976.0,Brian,Schneider,210.0,73.0,L,R,2000-05-26
schoesc01,1973.0,Scott,Schoeneweis,186.0,72.0,L,L,1999-04-07
schofdi02,1962.0,Dick,Schofield,175.0,70.0,R,R,1983-09-08
schoojo01,1991.0,Jonathan,Schoop,225.0,73.0,R,R,2013-09-25
schoomi01,1962.0,Mike,Schooler,220.0,75.0,R,R,1988-06-10
schoupe01,1969.0,Pete,Schourek,195.0,77.0,L,L,1991-04-09
schrobi01,1958.0,Bill,Schroeder,200.0,74.0,R,R,1983-07-13
schroch01,1978.0,Chris,Schroder,210.0,75.0,R,R,2006-08-08
schroke01,1954.0,Ken,Schrom,195.0,74.0,R,R,1980-08-08
schugaj01,1989.0,A. J.,Schugel,205.0,72.0,R,R,2015-04-12
schulbo02,1985.0,Bo,Schultz,220.0,75.0,R,R,2014-03-23
schulda01,1953.0,Dave,Schuler,210.0,76.0,R,L,1979-09-17
schuldo01,1962.0,Don,Schulze,215.0,75.0,R,R,1983-09-13
schuler01,1969.0,Erik,Schullstrom,220.0,77.0,R,R,1994-07-18
schulje01,1961.0,Jeff,Schulz,190.0,73.0,L,R,1989-09-02
schulmi02,1979.0,Mike,Schultz,220.0,79.0,R,R,2007-04-20
schumsk01,1980.0,Skip,Schumaker,190.0,70.0,L,R,2005-06-08
schuri01,1962.0,Rick,Schu,170.0,72.0,R,R,1984-09-01
schutca01,1971.0,Carl,Schutz,208.0,71.0,L,L,1996-09-03
schwaje01,1964.0,Jeff,Schwarz,190.0,77.0,R,R,1993-04-24
schwaky01,1993.0,Kyle,Schwarber,235.0,72.0,L,R,2015-06-16
schwami01,1964.0,Mike,Schwabe,200.0,76.0,R,R,1989-05-27
schwich01,1986.0,Chris,Schwinden,215.0,75.0,R,R,2011-09-08
schwimi01,1986.0,Michael,Schwimer,240.0,80.0,R,R,2011-08-21
sciosmi01,1958.0,Mike,Scioscia,200.0,74.0,L,R,1980-04-20
sconida01,1958.0,Daryl,Sconiers,185.0,74.0,L,L,1981-09-13
scottda01,1968.0,Darryl,Scott,185.0,73.0,R,R,1993-05-31
scottdi03,1962.0,Dick,Scott,170.0,73.0,R,R,1989-05-19
scottdo01,1961.0,Donnie,Scott,185.0,71.0,B,R,1983-09-30
scottga01,1968.0,Gary,Scott,175.0,72.0,R,R,1991-04-09
scottlu01,1978.0,Luke,Scott,220.0,72.0,L,R,2005-04-05
scottmi03,1955.0,Mike,Scott,210.0,74.0,R,R,1979-04-18
scottti01,1966.0,Tim,Scott,185.0,74.0,R,R,1991-06-25
scranji01,1960.0,Jim,Scranton,175.0,72.0,R,R,1984-09-05
scribev01,1985.0,Evan,Scribner,190.0,75.0,R,R,2011-04-26
scrugto01,1966.0,Tony,Scruggs,210.0,73.0,R,R,1991-04-08
scrugxa01,1987.0,Xavier,Scruggs,220.0,73.0,R,R,2014-09-04
scuddsc01,1968.0,Scott,Scudder,180.0,74.0,R,R,1989-06-06
scurrro01,1956.0,Rod,Scurry,180.0,74.0,L,L,1980-04-17
scutama01,1975.0,Marco,Scutaro,185.0,70.0,R,R,2002-07-21
seabosc01,1975.0,Scott,Seabol,200.0,76.0,R,R,2001-04-08
seageco01,1994.0,Corey,Seager,215.0,76.0,L,R,2015-09-03
seageky01,1987.0,Kyle,Seager,210.0,72.0,L,R,2011-07-07
seaneru01,1968.0,Rudy,Seanez,185.0,70.0,R,R,1989-09-07
searara01,1955.0,Ray,Searage,180.0,73.0,L,L,1981-06-11
searcst01,1964.0,Steve,Searcy,190.0,73.0,L,L,1988-08-29
searsto01,1975.0,Todd,Sears,215.0,77.0,R,R,2002-09-17
seaveto01,1944.0,Tom,Seaver,195.0,73.0,R,R,1967-04-13
seaybo01,1978.0,Bobby,Seay,221.0,74.0,L,L,2001-08-14
sebrabo01,1961.0,Bob,Sebra,200.0,74.0,R,R,1985-06-26
seddoch01,1983.0,Chris,Seddon,220.0,76.0,L,L,2007-09-03
sedlash01,1977.0,Shawn,Sedlacek,200.0,76.0,R,R,2002-06-18
seela01,1960.0,Larry,See,195.0,73.0,R,R,1986-09-03
seelbch02,1972.0,Chris,Seelbach,180.0,76.0,R,R,2000-09-09
sefcike01,1971.0,Kevin,Sefcik,175.0,71.0,R,R,1995-09-08
segovza01,1983.0,Zack,Segovia,245.0,74.0,R,R,2007-04-08
seguida01,1966.0,David,Segui,170.0,73.0,B,L,1990-05-08
seguife01,1975.0,Fernando,Seguignol,257.0,77.0,B,R,1998-09-05
segurje01,1990.0,Jean,Segura,205.0,70.0,R,R,2012-07-24
segurjo01,1963.0,Jose,Segura,180.0,71.0,R,R,1988-04-10
seibeph01,1979.0,Phil,Seibel,195.0,73.0,L,L,2004-04-15
seitzke01,1962.0,Kevin,Seitzer,180.0,71.0,R,R,1986-09-03
selbybi01,1970.0,Bill,Selby,190.0,69.0,L,R,1996-04-19
seleaa01,1970.0,Aaron,Sele,205.0,77.0,R,R,1993-06-23
seleefr99,1859.0,Frank,Selee,,,,,
selfto01,1978.0,Todd,Self,215.0,77.0,L,R,2005-05-12
selleje01,1964.0,Jeff,Sellers,175.0,73.0,R,R,1985-09-15
selleju01,1986.0,Justin,Sellers,175.0,70.0,R,R,2011-08-12
semiema01,1990.0,Marcus,Semien,195.0,73.0,R,R,2013-09-04
seminfr01,1967.0,Frank,Seminara,205.0,74.0,R,R,1992-06-02
seoja01,1977.0,Jae Weong,Seo,215.0,73.0,R,R,2002-07-21
septile01,1985.0,Leyson,Septimo,200.0,73.0,L,L,2012-06-29
serafda01,1974.0,Dan,Serafini,190.0,73.0,B,L,1996-06-25
serraal01,1981.0,Alex,Serrano,200.0,73.0,R,R,2008-04-16
serraji01,1976.0,Jimmy,Serrano,170.0,70.0,R,R,2004-08-07
serrawa01,1978.0,Wascar,Serrano,180.0,74.0,R,R,2001-05-12
servasc01,1967.0,Scott,Servais,195.0,74.0,R,R,1991-07-12
servisc01,1967.0,Scott,Service,230.0,78.0,R,R,1988-09-05
severat01,1984.0,Atahualpa,Severino,220.0,71.0,L,L,2011-09-06
severlu01,1994.0,Luis,Severino,195.0,72.0,R,R,2015-08-05
